what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967672825
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967676206
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967677735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360967681041
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967681586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360967683767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967685686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360967688414
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967689569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360967692163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967695376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967696229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1360967699942
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360967703140
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967703298
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967703354
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967705008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360967708456
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967709265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360967711484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967712441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360967715442
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967716244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360967718347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967719707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967724644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1360967728475
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967731725
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967731725
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360967733128
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967733610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967733686
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360967733883
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967735173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360967738297
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967739055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360967741455
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967742569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967743835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967748294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967752202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967758349
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967759983
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967761103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360967763874
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967764474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360967766809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1360967767299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967771581
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967771581
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967772519
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967772519
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360967773269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967777446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967789733
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967794216
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360967794272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967796774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967887552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967892056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967899982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967900607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967902134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967909997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967911222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967916672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967917636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967921740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967922635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1360967927331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967929800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967931241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360967933286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967937249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967938423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967943703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967945058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967954277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967955532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967965013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967966896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967975574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967979617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967990288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360967991864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1360967997901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968006203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968007394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968008734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968026538
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360968028233
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360968029061
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360968029119
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360968030912
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360968030912
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360968031705
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360968032182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360968035873
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360968035874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968040001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968040736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968040946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968042264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968062446
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360968064141
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360968064308
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360968064370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968065829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968085076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968087685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968089508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968091383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360968095360
