what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361885592886
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361885594864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361885602176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885605260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885605427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885607478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885607634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361885613198
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361885624731
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361885637641
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361885637642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885639043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885642111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885642947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885648175
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361885656123
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361885665478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885673262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885674502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885675219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885678428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361885690625
