what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114528292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114546611
activated,editor,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui.antlrEditor",1361114548309
started,bundle,org.eclipse.dltk.core.manipulation,3.0.0.v20110609-1525,"org.eclipse.dltk.core.manipulation",1361114549834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114574282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114577342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114596396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114613882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114638042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114641881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114643530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114653733
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361114663346
activated,editor,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui.antlrEditor",1361114668110
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361114671684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114675119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114683189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114683863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114684771
activated,editor,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui.antlrEditor",1361114688890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361114738617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115516334
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361115518280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115521523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115606234
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361115608145
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361115610596
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361115610651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115612703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115616639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115618289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115631531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115640325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115641543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115645234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115646234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115650078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361115651811
