what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122317124
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361122318862
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361122319206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122324765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122399410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122400218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122454348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122459227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122470565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361122498502
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361122503510
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361122504050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361122508720
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361122513514
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361122513980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361122517930
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361122519955
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361122520559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361122525212
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361122555104
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361122566390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122568428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122576372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122577892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122641093
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361122645106
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361122645836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361122676738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122690116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122745829
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361122753213
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361122755970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361122813263
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1361122820150
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1361122820742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122823932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122836720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122837262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122840791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122851927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122858021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361122865454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122872383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122872520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361122880113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122882831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122892165
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361122913180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122925423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122928770
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361122929575
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361122929910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361122940877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361122981317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361122999088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361123203014
