what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362150112458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362150126872
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362150142683
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362150142906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362150148743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362150152905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362150209244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362150311772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362150358544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362150383880
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362150385562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362150439933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362150487065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362150507203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157369300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157376156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157382313
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362157385129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157414631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157431865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157450441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157456106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157485048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157506759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157524883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157561229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157630737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157633845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157656066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157667774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157689100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362157698747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362157703311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362157705472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362157706454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362157707347
