what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228250891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228251489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228252438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362228274697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228292289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228311287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362228315512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362228327916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228330886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228370529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228377471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228436964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362228440657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228466552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228480642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228504253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228510154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228518512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228518630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228533799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228533978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228534240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228536508
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362228536789
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362228536849
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362228539333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228610142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228610286
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362228610334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362228612460
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362228613438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362228625912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228636991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228665028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228679523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228679745
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362228680094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362228683401
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362228684608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228690973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228705142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228734891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228852392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362228859624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362228899492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228903193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228903336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228903620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362228905577
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362228905929
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362228906001
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362228911030
