what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1363625924686
ws,sysinfo,,,"win32",1363625924686
locale,sysinfo,,,"nl_NL",1363625924686
processors,sysinfo,,,"2",1363625924686
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1363625924686
java.runtime.version,sysinfo,,,"1.7.0_09-b05",1363625924686
java.specification.name,sysinfo,,,"Java Platform API Specification",1363625924686
java.specification.vendor,sysinfo,,,"Oracle Corporation",1363625924686
java.specification.version,sysinfo,,,"1.7",1363625924686
java.vendor,sysinfo,,,"Oracle Corporation",1363625924686
java.version,sysinfo,,,"1.7.0_09",1363625924686
java.vm.info,sysinfo,,,"mixed mode",1363625924686
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1363625924686
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1363625924686
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1363625924686
java.vm.specification.version,sysinfo,,,"1.7",1363625924686
java.vm.vendor,sysinfo,,,"Oracle Corporation",1363625924686
java.vm.version,sysinfo,,,"23.5-b02",1363625924686
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1363625924897
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1363625924934
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1363625924997
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1363625925412
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1363625925738
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1363625925837
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1363625925907
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1363625926114
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1363625926709
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1363625926807
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1363625926846
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1363625928030
started,bundle,org.deved.antlride.integration.jdt,2.1.2.201108281759,"org.deved.antlride.integration.jdt",1363625930066
