what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260194706
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362260196091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260209326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260220241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260222117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260228449
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362260231574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362260263221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260267424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260270693
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362260270818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260282571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260305002
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362260310187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362260338868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260343081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260345997
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362260346046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260385621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260412061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260421465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260427377
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362260429319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362260446433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260447669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260505238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362260508848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362260554786
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362260563619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260567385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260603250
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362260603911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260612096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260650620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260655701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260658252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260659810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260667017
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362260673951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260676676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362260761624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362260792387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362260792800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362260793268
