what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1361137440240
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1361137440256
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1361137440260
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1361137440281
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1361137440285
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1361137440320
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1361137440322
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1361137440819
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1361137440882
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1361137440949
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1361137440977
os,sysinfo,,,"win32",1361137440990
arch,sysinfo,,,"x86",1361137440990
ws,sysinfo,,,"win32",1361137440990
locale,sysinfo,,,"nl_NL",1361137440990
processors,sysinfo,,,"2",1361137440990
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1361137440990
java.runtime.version,sysinfo,,,"1.7.0_09-b05",1361137440990
java.specification.name,sysinfo,,,"Java Platform API Specification",1361137440990
java.specification.vendor,sysinfo,,,"Oracle Corporation",1361137440990
java.specification.version,sysinfo,,,"1.7",1361137440990
java.vendor,sysinfo,,,"Oracle Corporation",1361137440990
java.version,sysinfo,,,"1.7.0_09",1361137440990
java.vm.info,sysinfo,,,"mixed mode",1361137440990
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1361137440990
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361137440990
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1361137440990
java.vm.specification.version,sysinfo,,,"1.7",1361137440990
