what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1362224112217
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1362224112217
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1362224112247
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1362224112251
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1362224112263
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1362224112264
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1362224112286
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1362224112316
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1362224112349
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1362224112388
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1362224112454
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1362224112520
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1362224112523
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1362224112525
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1362224112525
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1362224112526
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1362224112555
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1362224112558
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1362224112559
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1362224112561
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1362224112607
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1362224112619
os,sysinfo,,,"win32",1362224112631
arch,sysinfo,,,"x86",1362224112631
ws,sysinfo,,,"win32",1362224112631
locale,sysinfo,,,"nl_NL",1362224112631
processors,sysinfo,,,"2",1362224112631
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1362224112631
java.runtime.version,sysinfo,,,"1.7.0_09-b05",1362224112631
java.specification.name,sysinfo,,,"Java Platform API Specification",1362224112631
java.specification.vendor,sysinfo,,,"Oracle Corporation",1362224112631
java.specification.version,sysinfo,,,"1.7",1362224112631
java.vendor,sysinfo,,,"Oracle Corporation",1362224112631
java.version,sysinfo,,,"1.7.0_09",1362224112631
java.vm.info,sysinfo,,,"mixed mode",1362224112631
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1362224112631
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1362224112631
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1362224112631
java.vm.specification.version,sysinfo,,,"1.7",1362224112631
java.vm.vendor,sysinfo,,,"Oracle Corporation",1362224112631
java.vm.version,sysinfo,,,"23.5-b02",1362224112631
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1362224113560
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1362224113924
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1362224114349
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1362224114593
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1362224114800
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1362224115168
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1362224116404
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1362224118084
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1362224118282
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1362224118808
started,bundle,org.deved.antlride.integration.jdt,2.1.2.201108281759,"org.deved.antlride.integration.jdt",1362224137361
started,bundle,org.deved.antlride.core,2.1.2.201108281759,"org.deved.antlride.core",1362224137476
started,bundle,org.eclipse.dltk.core,3.0.1.v20110823,"org.eclipse.dltk.core",1362224138055
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1362224138551
started,bundle,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui",1362224138553
started,bundle,org.eclipse.dltk.launching,3.0.0.v20110423,"org.eclipse.dltk.launching",1362224138728
started,bundle,org.eclipse.dltk.ui,3.0.1.v20110823,"org.eclipse.dltk.ui",1362224138860
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1362224139750
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1362224139880
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1362224140377
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1362224140598
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1362224140693
started,bundle,org.deved.antlride.gunit.core,1.1.0.201108281759,"org.deved.antlride.gunit.core",1362224142947
started,bundle,org.deved.antlride.stringtemplate.core,1.1.0.201108281759,"org.deved.antlride.stringtemplate.core",1362224142986
started,bundle,org.deved.antlride.antlr,3.2.0.201108281759,"org.deved.antlride.antlr",1362224143408
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362224740323
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1362224740568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362224740569
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1362224744090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362224795769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362224795775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362224795944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362225021309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362225039398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362225078100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362225078734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362225169958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362225171360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362225307993
